data_carga,UF_PROPONENTE,COD_MUNIC_IBGE,MUNIC_PROPONENTE,NR_PROPOSTA,DIA_PROPOSTA,MODALIDADE,NR_CONVENIO,ANO_Convenio,DIA_ASSIN_CONV,SIT_CONVENIO,INSTRUMENTO_ATIVO,PROGRAMA,ACAO,VL_GLOBAL_CONV,VL_REPASSE_CONV,VL_CONTRAPARTIDA_CONV,VL_EMPENHADO_CONV,VL_DESEMBOLSADO_CONV,VL_SALDO_REMAN_TESOURO,VL_SALDO_REMAN_CONVENENTE,VL_RENDIMENTO_APLICACAO,VL_INGRESSO_CONTRAPARTIDA,VL_SALDO_CONTA,VALOR_GLOBAL_ORIGINAL_CONV,NOME_FORNECEDOR,IDENTIF_FORNECEDOR,ANO_pgto,CATEGORIA_SUGERIDA,CATEGORIA_ROTAS,Divisao,VALOR_AGREGADO,QTD_AGREGADA,soma_vlr_agregado,UNIDADE_ITEM_INVESTIMENTO_META,MAX_QUANTIDADE_M2,custoM2,MEDIANA_CUSTO_M2,M2_estimado,KM_estimado
2026-06-01 06:52:13,BA,2911907,IAÇU,18195/2023,2023-05-16,CONTRATO DE REPASSE,942493,2023,2023-12-12,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,482500.0,477500.0,5000.0,477500.0,477500.0,,,,5000.0,415267.9,,YMPACTUS CONSTRUTORA E TRANSPORTES LTDA,10764432000122,2025.0,Pavimentação de Vias,,Obras,95209.73,1.0,95209.73,M2,2744.2,34.69489468697617,108.75872304859723,2744.2,0.45736666666666664
2026-06-01 06:52:13,CE,2305001,GUARACIABA DO NORTE,28551/2023,2023-05-29,CONTRATO DE REPASSE,942495,2023,2023-07-20,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,535335.34,534800.0,535.34,534800.0,534800.0,,,,319.6,252703.28,535400.0,DELMAR CONSTRUCOES LTDA,17803489000132,2025.0,Pavimentação de Vias,,Obras,297163.49,1.0,297163.49,M2,4894.62,60.7122697982683,108.75872304859723,4894.62,0.81577
2026-06-01 06:52:13,SC,4200903,ANGELINA,18461/2023,2023-05-17,CONTRATO DE REPASSE,942498,2023,2023-08-09,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,932057.06,931125.0,932.06,931125.0,931125.0,102072.19,,,855.33,0.0,941125.0,VERLICH SOLUCOES INTEGRADAS LTDA,28257820000182,2024.0,Pavimentação de Vias,,Obras,722544.38,1.0,835593.77,M2,5856.9,142.66826648909833,109.82323935882928,5064.506619313353,0.8440844365522255
2026-06-01 06:52:13,SC,4200903,ANGELINA,18461/2023,2023-05-17,CONTRATO DE REPASSE,942498,2023,2023-08-09,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,932057.06,931125.0,932.06,931125.0,931125.0,102072.19,,,855.33,0.0,941125.0,VERLICH SOLUCOES INTEGRADAS LTDA,28257820000182,2025.0,Pavimentação de Vias,,Obras,113049.39,1.0,835593.77,M2,5856.9,142.66826648909833,108.75872304859723,792.3933806866463,0.1320655634477744
2026-06-01 06:52:13,PB,2508307,LAGOA SECA,13418/2023,2023-05-09,CONTRATO DE REPASSE,942501,2023,2023-07-25,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,1424950.0,1422950.0,2000.0,1422950.0,1422950.0,58181.29,,,2000.0,0.0,,MAC CONSTRUTORA LTDA,14206183000100,2024.0,Recapeamento de Vias,,Obras,527858.18,1.0,1315776.01,M2,,,109.82323935882928,4806.434258192938,0.8010723763654897
2026-06-01 06:52:13,PB,2508307,LAGOA SECA,13418/2023,2023-05-09,CONTRATO DE REPASSE,942501,2023,2023-07-25,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,1424950.0,1422950.0,2000.0,1422950.0,1422950.0,58181.29,,,2000.0,0.0,,MAC CONSTRUTORA LTDA,14206183000100,2025.0,Recapeamento de Vias,,Obras,787917.83,1.0,1315776.01,M2,,,108.75872304859723,7244.640318624654,1.207440053104109
2026-06-01 06:52:13,PE,2605152,DORMENTES,17025/2023,2023-05-15,CONTRATO DE REPASSE,942502,2023,2023-08-25,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,1663363.4,1661700.0,1663.4,1661700.0,519115.08,,,,1663.4,24950.81,1740000.0,SOUZA E REIS CONSTRUTORA LTDA,26780152000148,2025.0,Recapeamento de Vias,,Obras,224953.05,1.0,484834.6,M2,11760.0,131.97001271699463,108.75872304859723,5456.392485189795,0.9093987475316324
2026-06-01 06:52:13,PE,2605152,DORMENTES,17025/2023,2023-05-15,CONTRATO DE REPASSE,942502,2023,2023-08-25,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,1663363.4,1661700.0,1663.4,1661700.0,519115.08,,,,1663.4,24950.81,1740000.0,SOUZA E REIS CONSTRUTORA LTDA,26780152000148,2026.0,Recapeamento de Vias,,Obras,259881.55,1.0,484834.6,M2,11760.0,131.97001271699457,93.96848329001455,6303.607514810205,1.0506012524683677
2026-06-01 06:52:13,MA,2110500,SÃO BENTO,31761/2023,2023-05-30,CONTRATO DE REPASSE,942503,2023,2023-08-31,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,2412499.04,2387499.05,24999.99,2387499.05,2154337.47,,,,22427.91,85273.6,,2M ENGENHARIA E SERVICOS LTDA,37590863000176,2024.0,Elaboração de projeto básico e/ou executivo,,Projetos,88250.4,1.0,,M2,123978.0,,109.82323935882928,,
2026-06-01 06:52:13,MA,2110500,SÃO BENTO,31761/2023,2023-05-30,CONTRATO DE REPASSE,942503,2023,2023-08-31,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,2412499.04,2387499.05,24999.99,2387499.05,2154337.47,,,,22427.91,85273.6,,L A MEIRELES GOMES EMPREENDIMENTOS E CONSTRUCOES LTDA,23679517000154,2024.0,Recapeamento de Vias,,Obras,289472.24,1.0,2022752.73,M2,123978.0,18.081216328732577,109.82323935882928,17742.252346741363,2.957042057790227
2026-06-01 06:52:13,MA,2110500,SÃO BENTO,31761/2023,2023-05-30,CONTRATO DE REPASSE,942503,2023,2023-08-31,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,2412499.04,2387499.05,24999.99,2387499.05,2154337.47,,,,22427.91,85273.6,,L A MEIRELES GOMES EMPREENDIMENTOS E CONSTRUCOES LTDA,23679517000154,2025.0,Recapeamento de Vias,,Obras,1733280.49,1.0,2022752.73,M2,123978.0,18.081216328732577,108.75872304859723,106235.74765325864,17.705957942209775
2026-06-01 06:52:13,RN,2408102,NATAL,21694/2023,2023-05-22,CONTRATO DE REPASSE,942511,2023,2023-08-31,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,21076466.0,21051466.0,25000.0,21051466.0,16535926.54,,,,25000.0,8615873.43,,ESSE ENGENHARIA SINALIZACAO E SERVICOS ESPECIAIS LTDA,40869463000109,2025.0,Pavimentação de Vias,,Obras,7208482.55,1.0,8101141.779999999,M2,122265.0,84.35248696834657,108.75872304859723,108792.70390645477,18.132117317742463
2026-06-01 06:52:13,RN,2408102,NATAL,21694/2023,2023-05-22,CONTRATO DE REPASSE,942511,2023,2023-08-31,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,21076466.0,21051466.0,25000.0,21051466.0,16535926.54,,,,25000.0,8615873.43,,ESSE ENGENHARIA SINALIZACAO E SERVICOS ESPECIAIS LTDA,40869463000109,2026.0,Pavimentação de Vias,,Obras,892659.23,1.0,8101141.779999999,M2,122265.0,84.35248696834658,93.96848329001455,13472.296093545225,2.2453826822575373
2026-06-01 06:52:13,RS,4306130,CRUZALTENSE,18672/2023,2023-05-17,CONTRATO DE REPASSE,942512,2023,2023-07-31,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,6785000.0,6749521.0,35479.0,6749521.0,6749521.0,,,,35479.0,3071197.97,6800000.0,TRACADO CONSTRUCOES E SERVICOS LTDA,00472805000138,2025.0,Pavimentação de Vias,,Obras,1171251.54,1.0,3597952.15,M2,19218.99,187.20818055475337,108.75872304859723,6256.412174560077,1.0427353624266795
2026-06-01 06:52:13,RS,4306130,CRUZALTENSE,18672/2023,2023-05-17,CONTRATO DE REPASSE,942512,2023,2023-07-31,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,6785000.0,6749521.0,35479.0,6749521.0,6749521.0,,,,35479.0,3071197.97,6800000.0,TRACADO CONSTRUCOES E SERVICOS LTDA,00472805000138,2026.0,Pavimentação de Vias,,Obras,2426700.61,1.0,3597952.15,M2,19218.99,187.20818055475337,93.96848329001455,12962.577825439925,2.160429637573321
2026-06-01 06:52:13,RS,4309100,GRAMADO,14460/2023,2023-05-11,CONTRATO DE REPASSE,942513,2023,2023-08-02,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,9027910.12,8569444.0,458466.12,8569444.0,8569444.0,225237.31,,,428007.01,0.0,8912000.0,CONSTRUTORA E PAVIMENTADORA PAVICON LTDA,88256979000104,2024.0,Pavimentação de Vias,,Obras,7966559.07,1.0,8487239.01,M2,29627.63,286.46364930303235,109.82323935882928,27810.017394467617,4.635002899077937
2026-06-01 06:52:13,RS,4309100,GRAMADO,14460/2023,2023-05-11,CONTRATO DE REPASSE,942513,2023,2023-08-02,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,9027910.12,8569444.0,458466.12,8569444.0,8569444.0,225237.31,,,428007.01,0.0,8912000.0,CONSTRUTORA E PAVIMENTADORA PAVICON LTDA,88256979000104,2025.0,Pavimentação de Vias,,Obras,520679.94,1.0,8487239.01,M2,29627.63,286.4636493030323,108.75872304859723,1817.6126055323853,0.30293543425539754
2026-06-01 06:52:13,RR,1400282,IRACEMA,21651/2023,2023-05-22,CONTRATO DE REPASSE,942515,2023,2023-07-31,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,5010000.0,5000000.0,10000.0,5000000.0,5000000.0,134066.5,,,10000.0,0.0,,SOUSA SERVICOS DE CARTOGRAFIA LTDA,20656199000118,2024.0,Elaboração de projeto básico e/ou executivo,,Projetos,194222.25999999998,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,RR,1400282,IRACEMA,21651/2023,2023-05-22,CONTRATO DE REPASSE,942515,2023,2023-07-31,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,5010000.0,5000000.0,10000.0,5000000.0,5000000.0,134066.5,,,10000.0,0.0,,J C ENGENHARIA LTDA,09169363000120,2025.0,Recapeamento de Vias,,Obras,4596406.95,1.0,4596406.95,,,,108.75872304859723,42262.42108365104,7.043736847275174
2026-06-01 06:52:13,RR,1400282,IRACEMA,21685/2023,2023-05-22,CONTRATO DE REPASSE,942516,2023,2023-07-31,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,24641233.42,24591233.42,50000.0,19662986.74,24591233.42,353669.97,,,50000.0,0.0,24643085.0,VERSATIL CONSTRUCOES E ENGENHARIA LTDA,15715423000165,2024.0,Pavimentação de Vias,,Obras,728869.62,1.0,22832137.400000002,M2,110581.16,206.47402685954822,109.82323935882928,3530.078969670146,0.5883464949450243
2026-06-01 06:52:13,RR,1400282,IRACEMA,21685/2023,2023-05-22,CONTRATO DE REPASSE,942516,2023,2023-07-31,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,24641233.42,24591233.42,50000.0,19662986.74,24591233.42,353669.97,,,50000.0,0.0,24643085.0,VIA NORTE CONSTRUTORA LTDA,08828271000141,2024.0,Elaboração de projeto básico e/ou executivo,,Projetos,948123.8,1.0,,M2,110581.16,,109.82323935882928,,
2026-06-01 06:52:13,RR,1400282,IRACEMA,21685/2023,2023-05-22,CONTRATO DE REPASSE,942516,2023,2023-07-31,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,24641233.42,24591233.42,50000.0,19662986.74,24591233.42,353669.97,,,50000.0,0.0,24643085.0,VERSATIL CONSTRUCOES E ENGENHARIA LTDA,15715423000165,2025.0,Pavimentação de Vias,,Obras,22103267.78,1.0,22832137.400000002,M2,110581.16,206.47402685954822,108.75872304859723,107051.08103032986,17.84184683838831
2026-06-01 06:52:13,RR,1400159,BONFIM,21659/2023,2023-05-22,CONTRATO DE REPASSE,942517,2023,2023-07-31,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,10454387.16,10433515.16,20872.0,0.0,10433515.16,306907.84,,,20872.0,0.0,10456869.0,VIA NORTE CONSTRUTORA LTDA,08828271000141,2023.0,Elaboração de projeto básico e/ou executivo,,Projetos,322508.29,1.0,,M2,46016.4,,102.66688790504051,,
2026-06-01 06:52:13,RR,1400159,BONFIM,21659/2023,2023-05-22,CONTRATO DE REPASSE,942517,2023,2023-07-31,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,10454387.16,10433515.16,20872.0,0.0,10433515.16,306907.84,,,20872.0,0.0,10456869.0,VERSATIL CONSTRUCOES E ENGENHARIA LTDA,15715423000165,2024.0,Pavimentação de Vias,,Obras,9373389.04,1.0,9774830.54,M2,46016.4,212.42058353108888,109.82323935882928,44126.557248761885,7.354426208126981
2026-06-01 06:52:13,RR,1400159,BONFIM,21659/2023,2023-05-22,CONTRATO DE REPASSE,942517,2023,2023-07-31,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,10454387.16,10433515.16,20872.0,0.0,10433515.16,306907.84,,,20872.0,0.0,10456869.0,VIA NORTE CONSTRUTORA LTDA,08828271000141,2024.0,Elaboração de projeto básico e/ou executivo,,Projetos,79590.98,1.0,,M2,46016.4,,109.82323935882928,,
2026-06-01 06:52:13,RR,1400159,BONFIM,21659/2023,2023-05-22,CONTRATO DE REPASSE,942517,2023,2023-07-31,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,10454387.16,10433515.16,20872.0,0.0,10433515.16,306907.84,,,20872.0,0.0,10456869.0,VERSATIL CONSTRUCOES E ENGENHARIA LTDA,15715423000165,2025.0,Pavimentação de Vias,,Obras,401441.5,1.0,9774830.54,M2,46016.4,212.42058353108888,108.75872304859723,1889.8427512381206,0.3149737918730201
2026-06-01 06:52:13,SP,3553005,TAGUAÍ,13959/2023,2023-05-10,CONVENIO,942523,2023,2023-11-30,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,454000.0,334355.86,119644.14,334355.86,334355.86,,,,119644.14,19977.65,,RODONAVES CAMINHOES COMERCIO E SERVICOS LTDA.,10337197000617,2024.0,Caminhão Basculante e Prancha,,Equipamentos,454000.0,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,TO,1721000,PALMAS,32181/2023,2023-06-01,CONVENIO,942524,2023,2023-12-22,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,846000.0,845115.06,884.94,845115.06,845115.06,,,,1150.0,40030.55,1099400.0,COVEZI CAMINHOES E ONIBUS LTDA,35963155000370,2025.0,Caminhão Basculante e Prancha,,Equipamentos,492024.0,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,TO,1721000,PALMAS,32181/2023,2023-06-01,CONVENIO,942524,2023,2023-12-22,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,846000.0,845115.06,884.94,845115.06,845115.06,,,,1150.0,40030.55,1099400.0,MAQCAMPO SOLUCOES AGRICOLAS S/A,00970771001507,2026.0,Trator agrícola,,Equipamentos,343824.0,2.0,,,,,93.96848329001455,,
2026-06-01 06:52:13,RR,1400100,BOA VISTA,19014/2023,2023-05-17,CONVENIO,942531,2023,2023-12-19,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,786000.0,663380.98,122619.02,663380.98,663380.98,,,,203000.0,115492.02,1301250.0,AGROSOL SOLUCOES AGRICOLAS LTDA,07437133000179,2025.0,Trator agrícola,,Equipamentos,776568.0,3.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,PB,2515401,SÃO VICENTE DO SERIDÓ,18933/2023,2023-05-17,CONVENIO,942549,2023,2023-12-05,Prestação de Contas em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,440000.0,439372.62,627.38,439372.62,439372.62,550.96,0.79,,627.38,0.0,526000.0,ACM AUTO CENTER MAQUINAS LTDA,05476456000146,2024.0,Retroescavadeira,,Equipamentos,440000.0,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PB,2508505,LIVRAMENTO,13603/2023,2023-05-10,CONVENIO,942554,2023,2023-12-05,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,669200.0,668500.0,700.0,668500.0,449529.29,,,,700.0,948.99,,NMQ COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA,10893377000170,2024.0,Retroescavadeira,,Equipamentos,450000.0,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PB,2509156,MARIZÓPOLIS,18423/2023,2023-05-17,CONVENIO,942555,2023,2023-12-05,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,498000.0,497479.08,520.92,497479.08,497479.08,1599.9,1.68,,520.92,0.0,573600.0,ACM AUTO CENTER MAQUINAS LTDA,05476456000146,2025.0,Retroescavadeira,,Equipamentos,498000.0,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,SC,4205605,GALVÃO,21281/2023,2023-05-22,CONVENIO,942556,2023,2023-12-29,Prestação de Contas Aprovada,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,344000.0,234049.22,109950.78,234049.22,234049.22,14015.14,6583.99,,123375.0,0.0,386000.0,PIPPI MAQUINAS AGRICOLAS LTDA,88590096000560,2024.0,Trator agrícola,,Equipamentos,339872.0,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,SC,4204194,CHAPADÃO DO LAGEADO,20960/2023,2023-05-22,CONVENIO,942557,2023,2023-12-11,Prestação de Contas Comprovada em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,351700.0,216972.55,134727.45,216972.55,216972.55,3797.64,2358.11,,134727.45,0.0,387000.0,ENGEPECAS EQUIPAMENTOS LTDA.,05063653001024,2024.0,Retroescavadeira,,Equipamentos,347479.6,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PB,2506608,IBIARA,20535/2023,2023-05-19,CONVENIO,942558,2023,2023-12-04,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,466600.0,465622.83,977.17,465622.83,465622.83,,,,986.17,3995.73,477500.0,XCMG BRASIL INDUSTRIA LTDA,14707364000110,2025.0,Retroescavadeira,,Equipamentos,346800.0,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,PB,2506608,IBIARA,20535/2023,2023-05-19,CONVENIO,942558,2023,2023-12-04,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,466600.0,465622.83,977.17,465622.83,465622.83,,,,986.17,3995.73,477500.0,NOSSO CAMPO MAQUINAS AGRICOLAS LTDA,36306691000101,2026.0,Trator agrícola,,Equipamentos,119800.0,1.0,,,,,93.96848329001455,,
2026-06-01 06:52:13,SC,4205407,FLORIANÓPOLIS,13096/2023,2023-05-09,CONVENIO,942559,2023,2023-12-08,Prestação de Contas Comprovada em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,478000.0,327467.72,150532.28,327467.72,327467.72,20297.28,9330.37,,150532.28,0.0,697000.0,TLM COMERCIAL LTDA,24758964000161,2025.0,Trator agrícola,,Equipamentos,472264.0,2.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,PB,2514305,SÃO JOSÉ DE CAIANA,18604/2023,2023-05-17,CONVENIO,942560,2023,2023-12-08,Prestação de Contas Comprovada em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,536900.0,525250.0,11650.0,525250.0,525250.0,4534.72,100.58,,11650.0,0.0,525850.0,SAFRA EQUIPAMENTOS LTDA,19681377000181,2025.0,Caminhão Basculante e Prancha,,Equipamentos,530457.2,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,SC,4212809,BALNEÁRIO PIÇARRAS,20151/2023,2023-05-19,CONVENIO,942561,2023,2023-12-04,Prestação de Contas Comprovada em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,707700.0,477500.0,230200.0,477500.0,477500.0,30143.23,14531.88,,230200.0,0.0,660000.0,MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA,03093776000191,2025.0,Caminhão Basculante e Prancha,,Equipamentos,699207.6,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,SC,4205803,GARUVA,17254/2023,2023-05-15,CONVENIO,942562,2023,2023-12-11,Prestação de Contas Comprovada em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,315900.0,312842.55,3057.45,312842.55,312842.55,7802.57,106.14,,6114.9,0.0,482166.67,M. BERTINATTO GLOBAL MAQUINAS,48295172000166,2025.0,Retroescavadeira,,Equipamentos,315900.0,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,SC,4209151,JOSÉ BOITEUX,21418/2023,2023-05-22,CONVENIO,942563,2023,2023-12-11,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,591000.0,382000.0,209000.0,382000.0,382000.0,8277.54,4528.81,,209000.0,0.0,397280.0,ENGEPECAS EQUIPAMENTOS LTDA.,05063653001024,2024.0,Rolo compactador,,Equipamentos,583908.0,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PB,2505238,CUITÉ DE MAMANGUAPE,19244/2023,2023-05-18,CONVENIO,942564,2023,2023-12-05,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,573600.0,573000.0,600.0,573000.0,414565.9,,,,600.0,15385.8,,ACM AUTO CENTER MAQUINAS LTDA,05476456000146,2024.0,Retroescavadeira,,Equipamentos,410020.0,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PB,2504207,CATINGUEIRA,20584/2023,2023-05-19,CONVENIO,942565,2023,2023-12-04,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,503000.0,502122.16,877.84,502122.16,502122.16,,,,877.84,9953.71,573000.0,MAIS TRUCK COMERCIO DE CAMINHOES LTDA,17792470000138,2024.0,Caminhão Basculante e Prancha,,Equipamentos,496964.0,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PB,2504108,CARRAPATEIRA,21411/2023,2023-05-22,CONVENIO,942566,2023,2023-12-07,Prestação de Contas em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,482800.0,477500.0,5300.0,477500.0,477500.0,977.52,10.85,,5300.0,0.0,478000.0,JAGUARIBE DIESEL COMERCIAL LTDA,07560261000105,2025.0,Caminhão Basculante e Prancha,,Equipamentos,482800.0,2.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,PB,2509107,MARI,20237/2023,2023-05-19,CONVENIO,942568,2023,2023-12-08,Prestação de Contas Comprovada em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,399300.0,398882.32,417.68,398882.32,398882.32,,3.07,,600.0,2936.82,573600.0,BROSS DIESEL E PESADOS LTDA,35979465000110,2024.0,Retroescavadeira,,Equipamentos,399300.0,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,SC,4204301,CONCÓRDIA,21010/2023,2023-05-22,CONVENIO,942570,2023,2023-12-11,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,558000.0,327932.31,230067.69,327932.31,327932.31,37219.92,26112.4,,268000.0,0.0,650000.0,"AGRO DIVEL INDUSTRIA, COMERCIO E REPRESENTACOES DE MAQUINAS AGRICOLAS",83010595000274,2024.0,Trator agrícola,,Equipamentos,551304.0,2.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,SC,4202107,BARRA VELHA,14530/2023,2023-05-11,CONVENIO,942571,2023,2023-12-11,Prestação de Contas Comprovada em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,344000.0,342208.33,1791.67,342208.33,342208.33,13709.05,71.78,,2500.0,0.0,480000.0,PIPPI MAQUINAS AGRICOLAS LTDA,88590096000560,2025.0,Trator agrícola,,Equipamentos,339872.0,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,PB,2513653,JOCA CLAUDINO,18898/2023,2023-05-17,CONVENIO,942572,2023,2023-12-05,Prestação de Contas Concluída,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,485000.0,484308.46,691.54,484308.46,484308.46,5564.59,7.95,,691.54,0.0,526000.0,XCMG BRASIL INDUSTRIA LTDA,14707364000110,2024.0,Retroescavadeira,,Equipamentos,485000.0,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PB,2514651,SÃO JOSÉ DO BREJO DO CRUZ,20531/2023,2023-05-19,CONVENIO,942573,2023,2023-12-08,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,485399.0,484476.63,922.37,484476.63,484476.63,,,,6122.37,680.06,526250.0,CERTO BRASIL DISTRIBUIDORA LTDA,54807914000198,2025.0,Caminhão Basculante e Prancha,,Equipamentos,479585.28,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,PB,2515807,SERRA REDONDA,20082/2023,2023-05-19,CONVENIO,942574,2023,2023-12-29,Em execução,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,698300.0,525250.0,173050.0,525250.0,525250.0,,,,173050.0,33812.29,602000.0,VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS LTDA,06020318000110,2025.0,Caminhão Basculante e Prancha,,Equipamentos,698300.0,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,PB,2502003,BELÉM DO BREJO DO CRUZ,20560/2023,2023-05-19,CONVENIO,942575,2023,2023-12-08,Prestação de Contas Comprovada em Análise,SIM,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,565000.0,545305.0,19695.0,545305.0,545305.0,7266.7,262.45,,19695.0,0.0,546305.0,TRK COMERCIO LTDA,55367606000151,2025.0,"Caminhões Diversos (Carga Seca, Munck, Comboio, etc)",,Equipamentos,565000.0,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,PB,2505907,EMAS,18876/2023,2023-05-17,CONVENIO,942577,2023,2023-12-05,Prestação de Contas Aprovada com Ressalvas,NÃO,"2217 - Desenvolvimento Regional, Territorial e Urbano",00SX,460000.0,459344.11,655.89,459344.11,459344.11,7530.6,10.75,,655.89,0.0,526000.0,MAIS TRUCK COMERCIO DE CAMINHOES LTDA,17792470000138,2024.0,"Caminhões Diversos (Carga Seca, Munck, Comboio, etc)",,Equipamentos,460000.0,1.0,,,,,109.82323935882928,,
